Pickup_Point__1,Type__1,Appendix__1,StartDate1,EndDate1
111063612,Milk Collection (SE),950,01/09/2020,31/12/4000
111063612,Miscellaneous,6014,01/09/2020,30/11/2020
111063621,Milk Collection (SE),955,01/09/2020,31/12/4000
111063621,Miscellaneous,6007,01/06/2020,31/12/2020
111063621,Miscellaneous,6014,01/09/2020,30/11/2020
111063628,Milk Collection (SE),970,01/09/2020,31/12/4000
111063628,Milk Collection (SE),950,01/09/2020,31/12/4000
111063628,Milk Collection (SE),955,01/09/2020,31/12/4000
111063628,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063628,Miscellaneous,6007,01/06/2020,31/12/2020
111063628,Miscellaneous,6014,01/09/2020,30/11/2020
111063637,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063637,Miscellaneous,6007,01/06/2020,31/12/2020
111063637,Milk Collection (SE),955,01/09/2020,31/12/4000
111063637,Miscellaneous,6014,01/09/2020,30/11/2020
111063637,Milk Collection (SE),950,01/09/2020,31/12/4000
111063639,Milk Collection (SE),970,01/09/2020,31/12/4000
111063639,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063639,Milk Collection (SE),955,01/09/2020,31/12/4000
111063639,Miscellaneous,6014,01/09/2020,30/11/2020
111063639,Milk Collection (SE),950,01/09/2020,31/12/4000
111063639,Miscellaneous,6007,01/06/2020,31/12/2020
111063642,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063642,Milk Collection (SE),970,01/09/2020,31/12/4000
111063642,Milk Collection (SE),950,01/09/2020,31/12/4000
111063642,Milk Collection (SE),955,01/09/2020,31/12/4000
111063642,Miscellaneous,6007,01/06/2020,31/12/2020
111063642,Miscellaneous,6014,01/09/2020,30/11/2020
111063675,Miscellaneous,6007,01/06/2020,31/12/2020
111063675,Miscellaneous,6014,01/09/2020,30/11/2020
111063679,Miscellaneous,6007,01/06/2020,31/12/2020
111063679,Milk Collection (SE),950,01/09/2020,31/12/4000
111063679,Miscellaneous,6014,01/09/2020,30/11/2020
111063679,Milk Collection (SE),970,01/09/2020,31/12/4000
111063679,Milk Collection (SE),955,01/09/2020,31/12/4000
111063680,Miscellaneous,6014,01/09/2020,30/11/2020
111063680,Miscellaneous,6007,01/06/2020,31/12/2020
111063755,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063755,Milk Collection (SE),950,01/09/2020,31/12/4000
111063765,Miscellaneous,6014,01/09/2020,30/11/2020
111063765,Miscellaneous,6007,01/06/2020,31/12/2020
111063773,Miscellaneous,6007,01/06/2020,31/12/2020
111063773,Miscellaneous,6014,01/09/2020,30/11/2020
111063775,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063785,Milk Collection (SE),955,01/09/2020,31/12/4000
111063830,Milk Standard (SE),OR,01/09/2020,31/12/4000
111063830,Miscellaneous,6014,01/09/2020,30/11/2020
111063830,Miscellaneous,6007,01/06/2020,31/12/2020
111063830,Milk Collection (SE),955,01/09/2020,31/12/4000
111063842,Miscellaneous,6014,01/09/2020,30/11/2020
111063842,Miscellaneous,6007,01/06/2020,31/12/2020
111063858,Miscellaneous,6014,01/09/2020,30/11/2020
111063858,Miscellaneous,6007,01/06/2020,31/12/2020
111063902,Miscellaneous,6007,01/06/2020,31/12/2020
111063902,Miscellaneous,6014,01/09/2020,30/11/2020
111063902,Milk Collection (SE),955,01/09/2020,31/12/4000
111064006,Miscellaneous,6007,01/06/2020,31/12/2020
111064006,Milk Collection (SE),950,01/09/2020,31/12/4000
111064006,Miscellaneous,6014,01/09/2020,30/11/2020
111064006,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064055,Milk Collection (SE),950,01/09/2020,31/12/4000
111064055,Miscellaneous,6007,01/06/2020,31/12/2020
111064055,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064055,Milk Collection (SE),970,01/09/2020,31/12/4000
111064055,Miscellaneous,6014,01/09/2020,30/11/2020
111064062,Miscellaneous,6007,01/06/2020,31/12/2020
111064062,Miscellaneous,6014,01/09/2020,30/11/2020
111064065,Miscellaneous,6007,01/06/2020,31/12/2020
111064065,Milk Collection (SE),955,01/09/2020,31/12/4000
111064065,Miscellaneous,6014,01/09/2020,30/11/2020
111064065,Milk Collection (SE),970,01/09/2020,31/12/4000
111064065,Milk Collection (SE),950,01/09/2020,31/12/4000
111064065,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064087,Miscellaneous,6007,01/06/2020,31/12/2020
111064087,Miscellaneous,6014,01/09/2020,30/11/2020
111064098,Miscellaneous,6007,01/06/2020,31/12/2020
111064098,Milk Collection (SE),955,01/09/2020,31/12/4000
111064098,Milk Collection (SE),970,01/09/2020,31/12/4000
111064098,Miscellaneous,6014,01/09/2020,30/11/2020
111064101,Miscellaneous,6014,01/09/2020,30/11/2020
111064101,Milk Collection (SE),950,01/09/2020,31/12/4000
111064101,Milk Collection (SE),955,01/09/2020,31/12/4000
111064101,Miscellaneous,6007,01/06/2020,31/12/2020
111064102,Miscellaneous,6014,01/09/2020,30/11/2020
111064102,Milk Collection (SE),955,01/09/2020,31/12/4000
111064102,Milk Collection (SE),970,01/09/2020,31/12/4000
111064102,Miscellaneous,6007,01/06/2020,31/12/2020
111064102,Milk Collection (SE),950,01/09/2020,31/12/4000
111064105,Milk Collection (SE),955,01/09/2020,31/12/4000
111064105,Miscellaneous,6007,01/06/2020,31/12/2020
111064105,Miscellaneous,6014,01/09/2020,30/11/2020
111064113,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064113,Miscellaneous,6007,01/06/2020,31/12/2020
111064113,Milk Collection (SE),950,01/09/2020,31/12/4000
111064113,Miscellaneous,6014,01/09/2020,30/11/2020
111064114,Miscellaneous,6007,01/06/2020,31/12/2020
111064114,Milk Collection (SE),955,01/09/2020,31/12/4000
111064114,Miscellaneous,6014,01/09/2020,30/11/2020
111064114,Milk Collection (SE),950,01/09/2020,31/12/4000
111064114,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064151,Miscellaneous,6007,01/06/2020,31/12/2020
111064151,Milk Collection (SE),950,01/09/2020,31/12/4000
111064151,Milk Collection (SE),970,01/09/2020,31/12/4000
111064151,Miscellaneous,6014,01/09/2020,30/11/2020
111064151,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064151,Milk Collection (SE),955,01/09/2020,31/12/4000
111064161,Milk Collection (SE),970,01/09/2020,31/12/4000
111064161,Miscellaneous,6007,01/06/2020,31/12/2020
111064161,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064161,Milk Collection (SE),955,01/09/2020,31/12/4000
111064161,Milk Collection (SE),950,01/09/2020,31/12/4000
111064161,Miscellaneous,6014,01/09/2020,30/11/2020
111064174,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064174,Milk Collection (SE),955,01/09/2020,31/12/4000
111064201,Milk Collection (SE),955,01/09/2020,31/12/4000
111064233,Milk Collection (SE),955,01/09/2020,31/12/4000
111064235,Miscellaneous,6014,01/09/2020,30/11/2020
111064236,Miscellaneous,6014,01/09/2020,30/11/2020
111064237,Miscellaneous,6014,01/09/2020,30/11/2020
111064243,Milk Collection (SE),950,01/09/2020,31/12/4000
111064243,Miscellaneous,6014,01/09/2020,30/11/2020
111064243,Miscellaneous,6007,01/06/2020,31/12/2020
111064243,Milk Collection (SE),970,01/09/2020,31/12/4000
111064243,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064243,Milk Collection (SE),955,01/09/2020,31/12/4000
111064267,Miscellaneous,6014,01/09/2020,30/11/2020
111064267,Miscellaneous,6007,01/06/2020,31/12/2020
111064273,Miscellaneous,6007,01/06/2020,31/12/2020
111064273,Miscellaneous,6014,01/09/2020,30/11/2020
111064345,Miscellaneous,6007,01/06/2020,31/12/2020
111064345,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064345,Miscellaneous,6014,01/09/2020,30/11/2020
111064402,Miscellaneous,6014,01/09/2020,30/11/2020
111064402,Miscellaneous,6007,01/06/2020,31/12/2020
111064418,Miscellaneous,6007,01/06/2020,31/12/2020
111064418,Miscellaneous,6014,01/09/2020,30/11/2020
111064418,Milk Collection (SE),955,01/09/2020,31/12/4000
111064435,Miscellaneous,6007,01/06/2020,31/12/2020
111064435,Milk Collection (SE),955,01/09/2020,31/12/4000
111064435,Milk Collection (SE),970,01/09/2020,31/12/4000
111064435,Miscellaneous,6014,01/09/2020,30/11/2020
111064589,Miscellaneous,6014,01/09/2020,30/11/2020
111064589,Miscellaneous,6007,01/09/2020,31/12/2020
111064603,Miscellaneous,6014,01/09/2020,30/11/2020
111064603,Milk Collection (SE),955,01/09/2020,31/12/4000
111064609,Milk Collection (SE),955,01/09/2020,31/12/4000
111064609,Miscellaneous,6014,01/09/2020,30/11/2020
111064609,Miscellaneous,6007,01/06/2020,31/12/2020
111064610,Miscellaneous,6007,01/06/2020,31/12/2020
111064610,Miscellaneous,6014,01/09/2020,30/11/2020
111064656,Miscellaneous,6014,01/09/2020,30/11/2020
111064656,Miscellaneous,6007,01/06/2020,31/12/2020
111064672,Milk Collection (SE),970,01/09/2020,31/12/4000
111064672,Milk Collection (SE),950,01/09/2020,31/12/4000
111064672,Miscellaneous,6014,01/09/2020,30/11/2020
111064672,Milk Collection (SE),955,01/09/2020,31/12/4000
111064672,Miscellaneous,6007,01/06/2020,31/12/2020
111064675,Miscellaneous,6014,01/09/2020,30/11/2020
111064707,Miscellaneous,6007,01/06/2020,31/12/2020
111064707,Milk Collection (SE),955,01/09/2020,31/12/4000
111064707,Miscellaneous,6014,01/09/2020,30/11/2020
111064709,Milk Collection (SE),955,01/09/2020,31/12/4000
111064709,Milk Collection (SE),970,01/09/2020,31/12/4000
111064709,Milk Collection (SE),950,01/09/2020,31/12/4000
111064714,Milk Collection (SE),955,01/09/2020,31/12/4000
111064745,Milk Collection (SE),955,01/09/2020,31/12/4000
111064747,Miscellaneous,6014,01/09/2020,30/11/2020
111064747,Milk Collection (SE),950,01/09/2020,31/12/4000
111064747,Milk Collection (SE),970,01/09/2020,31/12/4000
111064747,Milk Collection (SE),955,01/09/2020,31/12/4000
111064747,Miscellaneous,6007,01/06/2020,31/12/2020
111064766,Milk Collection (SE),955,01/09/2020,31/12/4000
111064766,Miscellaneous,6014,01/09/2020,30/11/2020
111064766,Miscellaneous,6007,01/06/2020,31/12/2020
111064766,Milk Collection (SE),950,01/09/2020,31/12/4000
111064766,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064767,Miscellaneous,6007,01/06/2020,31/12/2020
111064767,Miscellaneous,6014,01/09/2020,30/11/2020
111064767,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064767,Milk Collection (SE),955,01/09/2020,31/12/4000
111064774,Miscellaneous,6007,01/06/2020,31/12/2020
111064774,Miscellaneous,6014,01/09/2020,30/11/2020
111064774,Milk Collection (SE),955,01/09/2020,31/12/4000
111064774,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064819,Milk Collection (SE),955,01/09/2020,31/12/4000
111064819,Miscellaneous,6014,01/09/2020,30/11/2020
111064838,Miscellaneous,6014,01/09/2020,30/11/2020
111064838,Milk Collection (SE),955,01/09/2020,31/12/4000
111064838,Miscellaneous,6007,01/06/2020,31/12/2020
111064850,Miscellaneous,6014,01/09/2020,30/11/2020
111064850,Miscellaneous,6007,01/06/2020,31/12/2020
111064850,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064867,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064867,Miscellaneous,6014,01/09/2020,30/11/2020
111064867,Miscellaneous,6007,01/06/2020,31/12/2020
111064927,Miscellaneous,6014,01/09/2020,30/11/2020
111064943,Miscellaneous,6007,01/06/2020,31/12/2020
111064943,Miscellaneous,6014,01/09/2020,30/11/2020
111064943,Milk Collection (SE),955,01/09/2020,31/12/4000
111064943,Milk Collection (SE),970,01/09/2020,31/12/4000
111064943,Milk Collection (SE),950,01/09/2020,31/12/4000
111064949,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064962,Milk Collection (SE),955,01/09/2020,31/12/4000
111064962,Miscellaneous,6007,01/06/2020,31/12/2020
111064962,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064962,Miscellaneous,6014,01/09/2020,30/11/2020
111064983,Miscellaneous,6007,01/06/2020,31/12/2020
111064983,Milk Standard (SE),OR,01/09/2020,31/12/4000
111064983,Miscellaneous,6014,01/09/2020,30/11/2020
111064990,Miscellaneous,6007,01/06/2020,31/12/2020
111064990,Miscellaneous,6014,01/09/2020,30/11/2020
111064990,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065002,Milk Collection (SE),955,01/09/2020,31/12/4000
111065002,Miscellaneous,6014,01/09/2020,30/11/2020
111065015,Milk Collection (SE),950,01/09/2020,31/12/4000
111065015,Miscellaneous,6007,01/06/2020,31/12/2020
111065015,Milk Collection (SE),955,01/09/2020,31/12/4000
111065015,Miscellaneous,6014,01/09/2020,30/11/2020
111065023,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065045,Miscellaneous,6007,01/06/2020,31/12/2020
111065045,Miscellaneous,6014,01/09/2020,30/11/2020
111065046,Miscellaneous,6014,01/09/2020,30/11/2020
111065046,Milk Collection (SE),955,01/09/2020,31/12/4000
111065046,Milk Collection (SE),950,01/09/2020,31/12/4000
111065046,Milk Collection (SE),970,01/09/2020,31/12/4000
111065046,Miscellaneous,6007,01/06/2020,31/12/2020
111065051,Milk Collection (SE),955,01/09/2020,31/12/4000
111065056,Miscellaneous,6014,01/09/2020,30/11/2020
111065056,Milk Collection (SE),950,01/09/2020,31/12/4000
111065056,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065056,Miscellaneous,6007,01/06/2020,31/12/2020
111065056,Milk Collection (SE),955,01/09/2020,31/12/4000
111065067,Miscellaneous,6014,01/09/2020,30/11/2020
111065067,Milk Collection (SE),950,01/09/2020,31/12/4000
111065067,Miscellaneous,6007,01/06/2020,31/12/2020
111065067,Milk Collection (SE),955,01/09/2020,31/12/4000
111065067,Milk Collection (SE),970,01/09/2020,31/12/4000
111065072,Milk Collection (SE),955,01/09/2020,31/12/4000
111065077,Milk Collection (SE),950,01/09/2020,31/12/4000
111065077,Miscellaneous,6007,01/06/2020,31/12/2020
111065077,Milk Collection (SE),955,01/09/2020,31/12/4000
111065077,Miscellaneous,6014,01/09/2020,30/11/2020
111065087,Milk Collection (SE),950,01/09/2020,31/12/4000
111065092,Miscellaneous,6014,01/09/2020,30/11/2020
111065092,Miscellaneous,6007,01/06/2020,31/12/2020
111065100,Miscellaneous,6007,01/06/2020,31/12/2020
111065100,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065100,Milk Collection (SE),950,01/09/2020,31/12/4000
111065100,Milk Collection (SE),970,01/09/2020,31/12/4000
111065100,Milk Collection (SE),955,01/09/2020,31/12/4000
111065100,Miscellaneous,6014,01/09/2020,30/11/2020
111065103,Miscellaneous,6014,01/09/2020,30/11/2020
111065103,Miscellaneous,6007,01/06/2020,31/12/2020
111065115,Miscellaneous,6014,01/09/2020,30/11/2020
111065116,Miscellaneous,6014,01/09/2020,30/11/2020
111065116,Milk Collection (SE),955,01/09/2020,31/12/4000
111065116,Miscellaneous,6007,01/06/2020,31/12/2020
111065117,Miscellaneous,6007,01/06/2020,31/12/2020
111065117,Milk Collection (SE),950,01/09/2020,31/12/4000
111065117,Milk Collection (SE),955,01/09/2020,31/12/4000
111065127,Milk Collection (SE),950,01/09/2020,31/12/4000
111065127,Milk Collection (SE),955,01/09/2020,31/12/4000
111065127,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065127,Miscellaneous,6014,01/09/2020,30/11/2020
111065127,Miscellaneous,6007,01/06/2020,31/12/2020
111065129,Milk Collection (SE),950,01/09/2020,31/12/4000
111065129,Milk Collection (SE),955,01/09/2020,31/12/4000
111065129,Miscellaneous,6014,01/09/2020,30/11/2020
111065129,Miscellaneous,6007,01/06/2020,31/12/2020
111065129,Milk Collection (SE),970,01/09/2020,31/12/4000
111065139,Milk Collection (SE),955,01/09/2020,31/12/4000
111065164,Miscellaneous,6007,01/06/2020,31/12/2020
111065164,Miscellaneous,6014,01/09/2020,30/11/2020
111065164,Milk Collection (SE),955,01/09/2020,31/12/4000
111065164,Milk Collection (SE),950,01/09/2020,31/12/4000
111065164,Milk Collection (SE),970,01/09/2020,31/12/4000
111065177,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065177,Milk Collection (SE),955,01/09/2020,31/12/4000
111065177,Miscellaneous,6007,01/06/2020,31/12/2020
111065177,Milk Collection (SE),970,01/09/2020,31/12/4000
111065177,Milk Collection (SE),950,01/09/2020,31/12/4000
111065177,Miscellaneous,6014,01/09/2020,30/11/2020
111065183,Miscellaneous,6014,01/09/2020,30/11/2020
111065183,Milk Collection (SE),955,01/09/2020,31/12/4000
111065183,Miscellaneous,6007,01/06/2020,31/12/2020
111065189,Miscellaneous,6014,01/09/2020,30/11/2020
111065189,Miscellaneous,6007,01/06/2020,31/12/2020
111065189,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065191,Milk Collection (SE),955,01/09/2020,31/12/4000
111065192,Milk Collection (SE),955,01/09/2020,31/12/4000
111065204,Milk Collection (SE),955,01/09/2020,31/12/4000
111065204,Miscellaneous,6007,01/06/2020,31/12/2020
111065204,Miscellaneous,6014,01/09/2020,30/11/2020
111065205,Milk Collection (SE),955,01/09/2020,31/12/4000
111065205,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065218,Miscellaneous,6014,01/09/2020,30/11/2020
111065243,Milk Standard (SE),OR,01/09/2020,31/12/4000
111065243,Milk Collection (SE),970,01/09/2020,31/12/4000
111065243,Miscellaneous,6014,01/09/2020,30/11/2020
111065243,Milk Collection (SE),950,01/09/2020,31/12/4000
111065243,Miscellaneous,6007,01/06/2020,31/12/2020
111065243,Milk Collection (SE),955,01/09/2020,31/12/4000
111065246,Milk Collection (SE),955,01/09/2020,31/12/4000
111065246,Miscellaneous,6014,01/09/2020,30/11/2020
111065246,Miscellaneous,6007,01/06/2020,31/12/2020
111065250,Milk Collection (SE),955,01/09/2020,31/12/4000
111065250,Milk Collection (SE),950,01/09/2020,31/12/4000
111065250,Miscellaneous,6014,01/09/2020,30/11/2020
111065250,Miscellaneous,6007,01/06/2020,31/12/2020
111065250,Milk Collection (SE),970,01/09/2020,31/12/4000
111070001,Milk Collection (SE),955,01/09/2020,31/12/4000
111070001,Miscellaneous,6007,01/06/2020,31/12/2020
111070001,Milk Collection (SE),957,01/09/2020,31/12/4000
111070001,Miscellaneous,6014,01/09/2020,30/11/2020
111070008,Milk Collection (SE),970,01/09/2020,31/12/4000
111070030,Miscellaneous,6007,01/06/2020,31/12/2020
111070030,Milk Collection (SE),955,01/09/2020,31/12/4000
111070030,Miscellaneous,6014,01/09/2020,30/11/2020
111070031,Miscellaneous,6007,01/06/2020,31/12/2020
111070031,Milk Collection (SE),970,01/09/2020,31/12/4000
111070031,Milk Collection (SE),950,01/09/2020,31/12/4000
111070031,Milk Collection (SE),955,01/09/2020,31/12/4000
111070031,Miscellaneous,6014,01/09/2020,30/11/2020
111070043,Milk Collection (SE),970,01/09/2020,31/12/4000
111070043,Miscellaneous,6014,01/09/2020,30/11/2020
111070043,Miscellaneous,6007,01/06/2020,31/12/2020
111070065,Miscellaneous,6014,01/09/2020,30/11/2020
111070065,Miscellaneous,6007,01/06/2020,31/12/2020
111070081,Miscellaneous,6007,01/06/2020,31/12/2020
111070081,Miscellaneous,6014,01/09/2020,30/11/2020
111070101,Milk Collection (SE),955,01/09/2020,31/12/4000
111070101,Miscellaneous,6007,01/06/2020,31/12/2020
111070101,Miscellaneous,6014,01/09/2020,30/11/2020
111070101,Milk Collection (SE),970,01/09/2020,31/12/4000
111070111,Miscellaneous,6007,01/06/2020,31/12/2020
111070111,Miscellaneous,6014,01/09/2020,30/11/2020
111070111,Milk Collection (SE),950,01/09/2020,31/12/4000
111070111,Milk Collection (SE),955,01/09/2020,31/12/4000
111070111,Milk Collection (SE),970,01/09/2020,31/12/4000
111070181,Miscellaneous,6014,01/09/2020,30/11/2020
111070181,Milk Collection (SE),955,01/09/2020,31/12/4000
111070181,Miscellaneous,6007,01/06/2020,31/12/2020
111070224,Miscellaneous,6014,01/09/2020,30/11/2020
111070224,Milk Collection (SE),955,01/09/2020,31/12/4000
111070224,Miscellaneous,6007,01/06/2020,31/12/2020
111070224,Milk Collection (SE),950,01/09/2020,31/12/4000
111070238,Miscellaneous,6007,01/06/2020,31/12/2020
111070238,Miscellaneous,6014,01/09/2020,30/11/2020
111070238,Milk Collection (SE),950,01/09/2020,31/12/4000
111070238,Milk Collection (SE),955,01/09/2020,31/12/4000
111070238,Milk Collection (SE),970,01/09/2020,31/12/4000
111070301,Miscellaneous,6014,01/09/2020,30/11/2020
111070301,Miscellaneous,6007,01/06/2020,31/12/2020
111070316,Miscellaneous,6014,01/09/2020,30/11/2020
111070327,Miscellaneous,6014,01/09/2020,30/11/2020
111070327,Miscellaneous,6007,01/06/2020,31/12/2020
111070330,Miscellaneous,6014,01/09/2020,30/11/2020
111070330,Milk Collection (SE),950,01/09/2020,31/12/4000
111070330,Milk Standard (SE),OR,01/09/2020,31/12/4000
111070330,Miscellaneous,6007,01/06/2020,31/12/2020
111070409,Miscellaneous,6014,01/09/2020,30/11/2020
111070409,Miscellaneous,6007,01/06/2020,31/12/2020
111070418,Miscellaneous,6007,01/06/2020,31/12/2020
111070418,Miscellaneous,6014,01/09/2020,30/11/2020
111070419,Miscellaneous,6007,01/06/2020,31/12/2020
111070419,Milk Collection (SE),950,01/09/2020,31/12/4000
